SITE_GAW_ID,DATE,DATE,DATE,TIME,TIME,TIME,END_YEAR,END_MONTH,END_DAY,END_HOUR,END_MIN,END_SEC,CO2_VALUE,CO2_VALUE_UNC,CO2_NVALUE,LAT,LONG,ALT,ELEVATION,INTAKE,QC_flag
CVO,2020,2,14,13,0,0,-999,-9,-9,-9,-9,-9,414.62,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,14,0,0,-999,-9,-9,-9,-9,-9,414.55,0.045,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,15,0,0,-999,-9,-9,-9,-9,-9,414.57,0.047,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,16,0,0,-999,-9,-9,-9,-9,-9,414.58,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,17,0,0,-999,-9,-9,-9,-9,-9,414.63,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,18,0,0,-999,-9,-9,-9,-9,-9,414.69,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,19,0,0,-999,-9,-9,-9,-9,-9,414.76,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,20,0,0,-999,-9,-9,-9,-9,-9,414.79,0.089,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,21,0,0,-999,-9,-9,-9,-9,-9,414.8,0.111,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,22,0,0,-999,-9,-9,-9,-9,-9,414.78,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,14,23,0,0,-999,-9,-9,-9,-9,-9,414.81,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,0,0,0,-999,-9,-9,-9,-9,-9,414.81,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,1,0,0,-999,-9,-9,-9,-9,-9,414.85,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,2,0,0,-999,-9,-9,-9,-9,-9,414.86,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,3,0,0,-999,-9,-9,-9,-9,-9,414.83,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,4,0,0,-999,-9,-9,-9,-9,-9,414.8,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,5,0,0,-999,-9,-9,-9,-9,-9,414.76,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,6,0,0,-999,-9,-9,-9,-9,-9,414.76,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,7,0,0,-999,-9,-9,-9,-9,-9,414.7,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,8,0,0,-999,-9,-9,-9,-9,-9,414.67,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,9,0,0,-999,-9,-9,-9,-9,-9,414.61,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,10,0,0,-999,-9,-9,-9,-9,-9,414.55,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,11,0,0,-999,-9,-9,-9,-9,-9,414.53,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,12,0,0,-999,-9,-9,-9,-9,-9,414.54,0.111,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,13,0,0,-999,-9,-9,-9,-9,-9,414.49,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,14,0,0,-999,-9,-9,-9,-9,-9,414.47,0.048,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,15,0,0,-999,-9,-9,-9,-9,-9,414.44,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,16,0,0,-999,-9,-9,-9,-9,-9,414.43,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,17,0,0,-999,-9,-9,-9,-9,-9,414.35,0.061,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,18,0,0,-999,-9,-9,-9,-9,-9,414.34,0.062,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,19,0,0,-999,-9,-9,-9,-9,-9,414.38,0.038,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,15,20,0,0,-999,-9,-9,-9,-9,-9,414.35,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,21,0,0,-999,-9,-9,-9,-9,-9,414.3,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,22,0,0,-999,-9,-9,-9,-9,-9,414.32,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,15,23,0,0,-999,-9,-9,-9,-9,-9,414.36,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,0,0,0,-999,-9,-9,-9,-9,-9,414.37,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,1,0,0,-999,-9,-9,-9,-9,-9,414.32,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,2,0,0,-999,-9,-9,-9,-9,-9,414.2,0.052,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,3,0,0,-999,-9,-9,-9,-9,-9,414.08,0.04,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,4,0,0,-999,-9,-9,-9,-9,-9,413.96,0.025,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,5,0,0,-999,-9,-9,-9,-9,-9,413.91,0.022,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,6,0,0,-999,-9,-9,-9,-9,-9,413.86,0.027,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,7,0,0,-999,-9,-9,-9,-9,-9,413.83,0.032,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,8,0,0,-999,-9,-9,-9,-9,-9,413.74,0.018,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,9,0,0,-999,-9,-9,-9,-9,-9,413.79,0.046,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,16,10,0,0,-999,-9,-9,-9,-9,-9,413.97,0.073,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,11,0,0,-999,-9,-9,-9,-9,-9,414.11,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,12,0,0,-999,-9,-9,-9,-9,-9,414.2,0.07,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,13,0,0,-999,-9,-9,-9,-9,-9,414.3,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,14,0,0,-999,-9,-9,-9,-9,-9,414.36,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,15,0,0,-999,-9,-9,-9,-9,-9,414.49,0.075,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,16,0,0,-999,-9,-9,-9,-9,-9,414.62,0.043,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,17,0,0,-999,-9,-9,-9,-9,-9,414.68,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,18,0,0,-999,-9,-9,-9,-9,-9,414.71,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,19,0,0,-999,-9,-9,-9,-9,-9,414.69,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,20,0,0,-999,-9,-9,-9,-9,-9,414.63,0.053,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,21,0,0,-999,-9,-9,-9,-9,-9,414.5,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,22,0,0,-999,-9,-9,-9,-9,-9,414.44,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,16,23,0,0,-999,-9,-9,-9,-9,-9,414.44,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,0,0,0,-999,-9,-9,-9,-9,-9,414.44,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,1,0,0,-999,-9,-9,-9,-9,-9,414.47,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,2,0,0,-999,-9,-9,-9,-9,-9,414.49,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,3,0,0,-999,-9,-9,-9,-9,-9,414.5,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,4,0,0,-999,-9,-9,-9,-9,-9,414.47,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,5,0,0,-999,-9,-9,-9,-9,-9,414.49,0.051,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,6,0,0,-999,-9,-9,-9,-9,-9,414.5,0.048,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,7,0,0,-999,-9,-9,-9,-9,-9,414.37,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,8,0,0,-999,-9,-9,-9,-9,-9,414.34,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,9,0,0,-999,-9,-9,-9,-9,-9,414.42,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,10,0,0,-999,-9,-9,-9,-9,-9,414.38,0.012,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,11,0,0,-999,-9,-9,-9,-9,-9,414.37,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,12,0,0,-999,-9,-9,-9,-9,-9,414.34,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,13,0,0,-999,-9,-9,-9,-9,-9,414.3,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,14,0,0,-999,-9,-9,-9,-9,-9,414.3,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,15,0,0,-999,-9,-9,-9,-9,-9,414.32,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,16,0,0,-999,-9,-9,-9,-9,-9,414.38,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,17,0,0,-999,-9,-9,-9,-9,-9,414.43,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,18,0,0,-999,-9,-9,-9,-9,-9,414.39,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,19,0,0,-999,-9,-9,-9,-9,-9,414.42,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,20,0,0,-999,-9,-9,-9,-9,-9,414.46,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,21,0,0,-999,-9,-9,-9,-9,-9,414.49,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,22,0,0,-999,-9,-9,-9,-9,-9,414.54,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,17,23,0,0,-999,-9,-9,-9,-9,-9,414.55,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,0,0,0,-999,-9,-9,-9,-9,-9,414.56,0.011,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,1,0,0,-999,-9,-9,-9,-9,-9,414.56,0.012,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,2,0,0,-999,-9,-9,-9,-9,-9,414.6,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,3,0,0,-999,-9,-9,-9,-9,-9,414.62,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,4,0,0,-999,-9,-9,-9,-9,-9,414.63,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,5,0,0,-999,-9,-9,-9,-9,-9,414.66,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,6,0,0,-999,-9,-9,-9,-9,-9,414.67,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,7,0,0,-999,-9,-9,-9,-9,-9,414.71,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,8,0,0,-999,-9,-9,-9,-9,-9,414.81,0.06,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,9,0,0,-999,-9,-9,-9,-9,-9,414.76,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,10,0,0,-999,-9,-9,-9,-9,-9,414.74,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,11,0,0,-999,-9,-9,-9,-9,-9,414.75,0.029,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,18,12,0,0,-999,-9,-9,-9,-9,-9,414.79,0.017,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2020,2,18,13,0,0,-999,-9,-9,-9,-9,-9,414.78,0.014,11,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,14,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9999,16.864025,-24.867519,10,17,-999.999,3
CVO,2020,2,18,15,0,0,-999,-9,-9,-9,-9,-9,414.81,0.217,18,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,16,0,0,-999,-9,-9,-9,-9,-9,414.73,0.148,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,17,0,0,-999,-9,-9,-9,-9,-9,414.48,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,18,0,0,-999,-9,-9,-9,-9,-9,414.46,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,19,0,0,-999,-9,-9,-9,-9,-9,414.41,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,20,0,0,-999,-9,-9,-9,-9,-9,414.41,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,21,0,0,-999,-9,-9,-9,-9,-9,414.39,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,22,0,0,-999,-9,-9,-9,-9,-9,414.31,0.044,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,18,23,0,0,-999,-9,-9,-9,-9,-9,414.2,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,0,0,0,-999,-9,-9,-9,-9,-9,414.05,0.055,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,1,0,0,-999,-9,-9,-9,-9,-9,413.89,0.054,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,2,0,0,-999,-9,-9,-9,-9,-9,413.77,0.048,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,3,0,0,-999,-9,-9,-9,-9,-9,413.8,0.073,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,4,0,0,-999,-9,-9,-9,-9,-9,413.9,0.04,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,5,0,0,-999,-9,-9,-9,-9,-9,413.95,0.039,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,6,0,0,-999,-9,-9,-9,-9,-9,413.99,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,7,0,0,-999,-9,-9,-9,-9,-9,414.05,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,8,0,0,-999,-9,-9,-9,-9,-9,414.12,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,9,0,0,-999,-9,-9,-9,-9,-9,414.07,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,10,0,0,-999,-9,-9,-9,-9,-9,414.03,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,11,0,0,-999,-9,-9,-9,-9,-9,413.95,0.057,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,12,0,0,-999,-9,-9,-9,-9,-9,413.85,0.045,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,13,0,0,-999,-9,-9,-9,-9,-9,413.85,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,14,0,0,-999,-9,-9,-9,-9,-9,413.93,0.063,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,15,0,0,-999,-9,-9,-9,-9,-9,413.95,0.071,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,16,0,0,-999,-9,-9,-9,-9,-9,414.01,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,17,0,0,-999,-9,-9,-9,-9,-9,413.95,0.058,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,18,0,0,-999,-9,-9,-9,-9,-9,413.97,0.05,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,19,0,0,-999,-9,-9,-9,-9,-9,413.98,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,20,0,0,-999,-9,-9,-9,-9,-9,413.99,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,21,0,0,-999,-9,-9,-9,-9,-9,414.03,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,22,0,0,-999,-9,-9,-9,-9,-9,414.06,0.039,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,19,23,0,0,-999,-9,-9,-9,-9,-9,414.09,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,0,0,0,-999,-9,-9,-9,-9,-9,414.11,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,1,0,0,-999,-9,-9,-9,-9,-9,414.11,0.044,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,2,0,0,-999,-9,-9,-9,-9,-9,414.08,0.05,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,3,0,0,-999,-9,-9,-9,-9,-9,414.07,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,4,0,0,-999,-9,-9,-9,-9,-9,414.08,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,5,0,0,-999,-9,-9,-9,-9,-9,414.07,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,6,0,0,-999,-9,-9,-9,-9,-9,414.09,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,7,0,0,-999,-9,-9,-9,-9,-9,414.06,0.05,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,8,0,0,-999,-9,-9,-9,-9,-9,414.09,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,9,0,0,-999,-9,-9,-9,-9,-9,414.16,0.051,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,10,0,0,-999,-9,-9,-9,-9,-9,414.33,0.046,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,11,0,0,-999,-9,-9,-9,-9,-9,414.34,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,12,0,0,-999,-9,-9,-9,-9,-9,414.35,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,13,0,0,-999,-9,-9,-9,-9,-9,414.37,0.06,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,14,0,0,-999,-9,-9,-9,-9,-9,414.47,0.053,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,15,0,0,-999,-9,-9,-9,-9,-9,414.55,0.071,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,16,0,0,-999,-9,-9,-9,-9,-9,414.68,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,17,0,0,-999,-9,-9,-9,-9,-9,414.66,0.047,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,18,0,0,-999,-9,-9,-9,-9,-9,414.59,0.05,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,19,0,0,-999,-9,-9,-9,-9,-9,414.55,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,20,0,0,-999,-9,-9,-9,-9,-9,414.55,0.051,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,21,0,0,-999,-9,-9,-9,-9,-9,414.59,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,22,0,0,-999,-9,-9,-9,-9,-9,414.61,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,20,23,0,0,-999,-9,-9,-9,-9,-9,414.67,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,0,0,0,-999,-9,-9,-9,-9,-9,414.77,0.055,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,1,0,0,-999,-9,-9,-9,-9,-9,414.88,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,2,0,0,-999,-9,-9,-9,-9,-9,414.85,0.04,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,3,0,0,-999,-9,-9,-9,-9,-9,414.85,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,4,0,0,-999,-9,-9,-9,-9,-9,414.86,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,5,0,0,-999,-9,-9,-9,-9,-9,414.82,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,6,0,0,-999,-9,-9,-9,-9,-9,414.74,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,7,0,0,-999,-9,-9,-9,-9,-9,414.62,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,8,0,0,-999,-9,-9,-9,-9,-9,414.5,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,9,0,0,-999,-9,-9,-9,-9,-9,414.42,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,10,0,0,-999,-9,-9,-9,-9,-9,414.3,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,11,0,0,-999,-9,-9,-9,-9,-9,414.21,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,12,0,0,-999,-9,-9,-9,-9,-9,414.21,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,13,0,0,-999,-9,-9,-9,-9,-9,414.19,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,14,0,0,-999,-9,-9,-9,-9,-9,414.11,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,15,0,0,-999,-9,-9,-9,-9,-9,414.08,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,16,0,0,-999,-9,-9,-9,-9,-9,414.25,0.084,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,17,0,0,-999,-9,-9,-9,-9,-9,414.38,0.03,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,18,0,0,-999,-9,-9,-9,-9,-9,414.41,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,19,0,0,-999,-9,-9,-9,-9,-9,414.46,0.089,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,20,0,0,-999,-9,-9,-9,-9,-9,414.55,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,21,0,0,-999,-9,-9,-9,-9,-9,414.48,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,22,0,0,-999,-9,-9,-9,-9,-9,414.45,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,21,23,0,0,-999,-9,-9,-9,-9,-9,414.45,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,0,0,0,-999,-9,-9,-9,-9,-9,414.43,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,1,0,0,-999,-9,-9,-9,-9,-9,414.43,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,2,0,0,-999,-9,-9,-9,-9,-9,414.41,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,3,0,0,-999,-9,-9,-9,-9,-9,414.42,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,4,0,0,-999,-9,-9,-9,-9,-9,414.35,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,5,0,0,-999,-9,-9,-9,-9,-9,414.34,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,6,0,0,-999,-9,-9,-9,-9,-9,414.31,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,7,0,0,-999,-9,-9,-9,-9,-9,414.35,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,8,0,0,-999,-9,-9,-9,-9,-9,414.39,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,9,0,0,-999,-9,-9,-9,-9,-9,414.41,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,10,0,0,-999,-9,-9,-9,-9,-9,414.38,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,11,0,0,-999,-9,-9,-9,-9,-9,414.39,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,12,0,0,-999,-9,-9,-9,-9,-9,414.38,0.02,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,13,0,0,-999,-9,-9,-9,-9,-9,414.41,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,14,0,0,-999,-9,-9,-9,-9,-9,414.44,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,15,0,0,-999,-9,-9,-9,-9,-9,414.47,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,16,0,0,-999,-9,-9,-9,-9,-9,414.69,0.083,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,17,0,0,-999,-9,-9,-9,-9,-9,414.75,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,18,0,0,-999,-9,-9,-9,-9,-9,414.81,0.132,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,19,0,0,-999,-9,-9,-9,-9,-9,415.19,0.12,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,20,0,0,-999,-9,-9,-9,-9,-9,415.77,0.235,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,21,0,0,-999,-9,-9,-9,-9,-9,415.96,0.06,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,22,0,0,-999,-9,-9,-9,-9,-9,416.01,0.055,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,22,23,0,0,-999,-9,-9,-9,-9,-9,416.27,0.093,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,23,0,0,0,-999,-9,-9,-9,-9,-9,416.29,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,23,1,0,0,-999,-9,-9,-9,-9,-9,416.29,0.052,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,2,23,2,0,0,-999,-9,-9,-9,-9,-9,416.36,0.057,60,16.864025,-24.867519,10,17,-999.999,0
