SITE_GAW_ID,START_YEAR,START_MONTH,START_DAY,START_HOUR,START_MIN,START_SEC,END_YEAR,END_MONTH,END_DAY,END_HOUR,END_MIN,END_SEC,CO2_Value,CO2_VALUE_UNC,CO2_NVALUE,LAT,LONG,ALT,ELEVATION,INTAKE,QC_Flag
CVO,2016,02,07,10,0,0,-999,-9,-9,-9,-9,-9,404.60,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,11,0,0,-999,-9,-9,-9,-9,-9,404.69,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,12,0,0,-999,-9,-9,-9,-9,-9,404.73,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,13,0,0,-999,-9,-9,-9,-9,-9,404.73,0.043,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,14,0,0,-999,-9,-9,-9,-9,-9,404.69,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,15,0,0,-999,-9,-9,-9,-9,-9,404.63,0.124,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,16,0,0,-999,-9,-9,-9,-9,-9,404.60,0.138,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,17,0,0,-999,-9,-9,-9,-9,-9,404.67,0.148,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,18,0,0,-999,-9,-9,-9,-9,-9,404.78,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,19,0,0,-999,-9,-9,-9,-9,-9,404.74,0.039,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,20,0,0,-999,-9,-9,-9,-9,-9,404.76,0.030,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,07,21,0,0,-999,-9,-9,-9,-9,-9,404.78,0.015,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,07,22,0,0,-999,-9,-9,-9,-9,-9,404.77,0.018,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,07,23,0,0,-999,-9,-9,-9,-9,-9,404.76,0.052,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,00,0,0,-999,-9,-9,-9,-9,-9,404.54,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,01,0,0,-999,-9,-9,-9,-9,-9,404.50,0.019,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,02,0,0,-999,-9,-9,-9,-9,-9,404.47,0.021,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,03,0,0,-999,-9,-9,-9,-9,-9,404.45,0.026,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,04,0,0,-999,-9,-9,-9,-9,-9,404.39,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,05,0,0,-999,-9,-9,-9,-9,-9,404.40,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,06,0,0,-999,-9,-9,-9,-9,-9,404.45,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,07,0,0,-999,-9,-9,-9,-9,-9,404.47,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,08,0,0,-999,-9,-9,-9,-9,-9,404.50,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,09,0,0,-999,-9,-9,-9,-9,-9,404.49,0.016,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,10,0,0,-999,-9,-9,-9,-9,-9,404.50,0.012,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,11,0,0,-999,-9,-9,-9,-9,-9,404.46,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,12,0,0,-999,-9,-9,-9,-9,-9,404.45,0.018,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,13,0,0,-999,-9,-9,-9,-9,-9,404.43,0.014,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,14,0,0,-999,-9,-9,-9,-9,-9,404.40,0.034,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,15,0,0,-999,-9,-9,-9,-9,-9,404.43,0.040,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,16,0,0,-999,-9,-9,-9,-9,-9,404.53,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,08,17,0,0,-999,-9,-9,-9,-9,-9,404.94,0.905,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,18,0,0,-999,-9,-9,-9,-9,-9,404.62,0.027,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,19,0,0,-999,-9,-9,-9,-9,-9,404.65,0.025,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,20,0,0,-999,-9,-9,-9,-9,-9,404.63,0.018,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,21,0,0,-999,-9,-9,-9,-9,-9,404.60,0.014,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,22,0,0,-999,-9,-9,-9,-9,-9,404.56,0.018,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,08,23,0,0,-999,-9,-9,-9,-9,-9,404.51,0.015,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,09,00,0,0,-999,-9,-9,-9,-9,-9,404.50,0.015,60,16.864025,-24.867519,10,17,-999.999,1
CVO,2016,02,09,01,0,0,-999,-9,-9,-9,-9,-9,404.45,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,02,0,0,-999,-9,-9,-9,-9,-9,404.39,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,03,0,0,-999,-9,-9,-9,-9,-9,404.31,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,04,0,0,-999,-9,-9,-9,-9,-9,404.20,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,05,0,0,-999,-9,-9,-9,-9,-9,404.16,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,06,0,0,-999,-9,-9,-9,-9,-9,404.14,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,07,0,0,-999,-9,-9,-9,-9,-9,404.11,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,08,0,0,-999,-9,-9,-9,-9,-9,404.09,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,09,0,0,-999,-9,-9,-9,-9,-9,404.15,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,10,0,0,-999,-9,-9,-9,-9,-9,404.19,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,11,0,0,-999,-9,-9,-9,-9,-9,404.25,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,12,0,0,-999,-9,-9,-9,-9,-9,404.23,0.044,52,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,13,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,09,14,0,0,-999,-9,-9,-9,-9,-9,404.27,0.094,58,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,15,0,0,-999,-9,-9,-9,-9,-9,404.15,0.098,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,16,0,0,-999,-9,-9,-9,-9,-9,404.19,0.058,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,17,0,0,-999,-9,-9,-9,-9,-9,404.23,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,18,0,0,-999,-9,-9,-9,-9,-9,404.25,0.051,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,19,0,0,-999,-9,-9,-9,-9,-9,404.26,0.030,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,20,0,0,-999,-9,-9,-9,-9,-9,404.24,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,21,0,0,-999,-9,-9,-9,-9,-9,404.22,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,22,0,0,-999,-9,-9,-9,-9,-9,404.19,0.030,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,09,23,0,0,-999,-9,-9,-9,-9,-9,404.20,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,00,0,0,-999,-9,-9,-9,-9,-9,404.20,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,01,0,0,-999,-9,-9,-9,-9,-9,404.19,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,02,0,0,-999,-9,-9,-9,-9,-9,404.16,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,03,0,0,-999,-9,-9,-9,-9,-9,404.14,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,04,0,0,-999,-9,-9,-9,-9,-9,404.19,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,05,0,0,-999,-9,-9,-9,-9,-9,404.15,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,06,0,0,-999,-9,-9,-9,-9,-9,404.09,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,07,0,0,-999,-9,-9,-9,-9,-9,404.18,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,08,0,0,-999,-9,-9,-9,-9,-9,404.27,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,09,0,0,-999,-9,-9,-9,-9,-9,404.23,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,10,0,0,-999,-9,-9,-9,-9,-9,404.19,0.012,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,11,0,0,-999,-9,-9,-9,-9,-9,404.18,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,12,0,0,-999,-9,-9,-9,-9,-9,404.08,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,13,0,0,-999,-9,-9,-9,-9,-9,404.13,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,14,0,0,-999,-9,-9,-9,-9,-9,404.17,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,15,0,0,-999,-9,-9,-9,-9,-9,404.24,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,16,0,0,-999,-9,-9,-9,-9,-9,404.34,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,17,0,0,-999,-9,-9,-9,-9,-9,404.43,0.045,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,18,0,0,-999,-9,-9,-9,-9,-9,404.60,0.055,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,19,0,0,-999,-9,-9,-9,-9,-9,404.77,0.048,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,20,0,0,-999,-9,-9,-9,-9,-9,404.82,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,21,0,0,-999,-9,-9,-9,-9,-9,404.88,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,22,0,0,-999,-9,-9,-9,-9,-9,404.93,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,10,23,0,0,-999,-9,-9,-9,-9,-9,404.96,0.014,40,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,00,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,01,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,02,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,03,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,04,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,05,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,06,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,07,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,08,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,09,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,10,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,16.864025,-24.867519,10,17,-999.999,3
CVO,2016,02,11,11,0,0,-999,-9,-9,-9,-9,-9,405.04,0.324,10,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,12,0,0,-999,-9,-9,-9,-9,-9,404.54,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,13,0,0,-999,-9,-9,-9,-9,-9,404.44,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,14,0,0,-999,-9,-9,-9,-9,-9,404.42,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,15,0,0,-999,-9,-9,-9,-9,-9,404.47,0.040,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,16,0,0,-999,-9,-9,-9,-9,-9,404.50,0.039,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,17,0,0,-999,-9,-9,-9,-9,-9,404.58,0.046,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,18,0,0,-999,-9,-9,-9,-9,-9,404.67,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,19,0,0,-999,-9,-9,-9,-9,-9,404.72,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,20,0,0,-999,-9,-9,-9,-9,-9,404.80,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,21,0,0,-999,-9,-9,-9,-9,-9,404.85,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,22,0,0,-999,-9,-9,-9,-9,-9,404.84,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,11,23,0,0,-999,-9,-9,-9,-9,-9,404.84,0.012,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,00,0,0,-999,-9,-9,-9,-9,-9,404.80,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,01,0,0,-999,-9,-9,-9,-9,-9,404.76,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,02,0,0,-999,-9,-9,-9,-9,-9,404.73,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,03,0,0,-999,-9,-9,-9,-9,-9,404.73,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,04,0,0,-999,-9,-9,-9,-9,-9,404.71,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,05,0,0,-999,-9,-9,-9,-9,-9,404.69,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,06,0,0,-999,-9,-9,-9,-9,-9,404.63,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,07,0,0,-999,-9,-9,-9,-9,-9,404.61,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,08,0,0,-999,-9,-9,-9,-9,-9,404.55,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,09,0,0,-999,-9,-9,-9,-9,-9,404.53,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,10,0,0,-999,-9,-9,-9,-9,-9,404.47,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,11,0,0,-999,-9,-9,-9,-9,-9,404.40,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,12,0,0,-999,-9,-9,-9,-9,-9,404.39,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,13,0,0,-999,-9,-9,-9,-9,-9,404.31,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,14,0,0,-999,-9,-9,-9,-9,-9,404.23,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,15,0,0,-999,-9,-9,-9,-9,-9,404.22,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,16,0,0,-999,-9,-9,-9,-9,-9,404.24,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,17,0,0,-999,-9,-9,-9,-9,-9,404.27,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,18,0,0,-999,-9,-9,-9,-9,-9,404.27,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,19,0,0,-999,-9,-9,-9,-9,-9,404.28,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,20,0,0,-999,-9,-9,-9,-9,-9,404.28,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,21,0,0,-999,-9,-9,-9,-9,-9,404.35,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,22,0,0,-999,-9,-9,-9,-9,-9,404.39,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,12,23,0,0,-999,-9,-9,-9,-9,-9,404.39,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,00,0,0,-999,-9,-9,-9,-9,-9,404.36,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,01,0,0,-999,-9,-9,-9,-9,-9,404.35,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,02,0,0,-999,-9,-9,-9,-9,-9,404.33,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,03,0,0,-999,-9,-9,-9,-9,-9,404.31,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,04,0,0,-999,-9,-9,-9,-9,-9,404.28,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,05,0,0,-999,-9,-9,-9,-9,-9,404.24,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,06,0,0,-999,-9,-9,-9,-9,-9,404.18,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,07,0,0,-999,-9,-9,-9,-9,-9,404.16,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,08,0,0,-999,-9,-9,-9,-9,-9,404.18,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,09,0,0,-999,-9,-9,-9,-9,-9,404.20,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,10,0,0,-999,-9,-9,-9,-9,-9,404.20,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,11,0,0,-999,-9,-9,-9,-9,-9,404.18,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,12,0,0,-999,-9,-9,-9,-9,-9,404.20,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,13,0,0,-999,-9,-9,-9,-9,-9,404.22,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,14,0,0,-999,-9,-9,-9,-9,-9,404.27,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,15,0,0,-999,-9,-9,-9,-9,-9,404.29,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,16,0,0,-999,-9,-9,-9,-9,-9,404.26,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,17,0,0,-999,-9,-9,-9,-9,-9,404.28,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,18,0,0,-999,-9,-9,-9,-9,-9,404.30,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,19,0,0,-999,-9,-9,-9,-9,-9,404.30,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,20,0,0,-999,-9,-9,-9,-9,-9,404.33,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,21,0,0,-999,-9,-9,-9,-9,-9,404.32,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,22,0,0,-999,-9,-9,-9,-9,-9,404.32,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,13,23,0,0,-999,-9,-9,-9,-9,-9,404.39,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,00,0,0,-999,-9,-9,-9,-9,-9,404.45,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,01,0,0,-999,-9,-9,-9,-9,-9,404.44,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,02,0,0,-999,-9,-9,-9,-9,-9,404.45,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,03,0,0,-999,-9,-9,-9,-9,-9,404.48,0.011,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,04,0,0,-999,-9,-9,-9,-9,-9,404.46,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,05,0,0,-999,-9,-9,-9,-9,-9,404.44,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,06,0,0,-999,-9,-9,-9,-9,-9,404.45,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,07,0,0,-999,-9,-9,-9,-9,-9,404.51,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,08,0,0,-999,-9,-9,-9,-9,-9,404.63,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,09,0,0,-999,-9,-9,-9,-9,-9,404.64,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,10,0,0,-999,-9,-9,-9,-9,-9,404.59,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,11,0,0,-999,-9,-9,-9,-9,-9,404.62,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,12,0,0,-999,-9,-9,-9,-9,-9,404.72,0.063,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,13,0,0,-999,-9,-9,-9,-9,-9,404.80,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,14,0,0,-999,-9,-9,-9,-9,-9,404.68,0.044,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,15,0,0,-999,-9,-9,-9,-9,-9,404.54,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,16,0,0,-999,-9,-9,-9,-9,-9,404.57,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,17,0,0,-999,-9,-9,-9,-9,-9,404.60,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,18,0,0,-999,-9,-9,-9,-9,-9,404.52,0.043,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,19,0,0,-999,-9,-9,-9,-9,-9,404.54,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,20,0,0,-999,-9,-9,-9,-9,-9,404.51,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,21,0,0,-999,-9,-9,-9,-9,-9,404.45,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,22,0,0,-999,-9,-9,-9,-9,-9,404.45,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,14,23,0,0,-999,-9,-9,-9,-9,-9,404.45,0.012,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,00,0,0,-999,-9,-9,-9,-9,-9,404.45,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,01,0,0,-999,-9,-9,-9,-9,-9,404.37,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,02,0,0,-999,-9,-9,-9,-9,-9,404.34,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,03,0,0,-999,-9,-9,-9,-9,-9,404.35,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,04,0,0,-999,-9,-9,-9,-9,-9,404.37,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,05,0,0,-999,-9,-9,-9,-9,-9,404.35,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,06,0,0,-999,-9,-9,-9,-9,-9,404.30,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,07,0,0,-999,-9,-9,-9,-9,-9,404.28,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,08,0,0,-999,-9,-9,-9,-9,-9,404.28,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,09,0,0,-999,-9,-9,-9,-9,-9,404.18,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,10,0,0,-999,-9,-9,-9,-9,-9,404.12,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,11,0,0,-999,-9,-9,-9,-9,-9,404.08,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,12,0,0,-999,-9,-9,-9,-9,-9,404.08,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,13,0,0,-999,-9,-9,-9,-9,-9,404.05,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,14,0,0,-999,-9,-9,-9,-9,-9,404.06,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,15,0,0,-999,-9,-9,-9,-9,-9,404.07,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,16,0,0,-999,-9,-9,-9,-9,-9,404.07,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,17,0,0,-999,-9,-9,-9,-9,-9,404.08,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,18,0,0,-999,-9,-9,-9,-9,-9,404.10,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,19,0,0,-999,-9,-9,-9,-9,-9,404.13,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,20,0,0,-999,-9,-9,-9,-9,-9,404.22,0.069,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,21,0,0,-999,-9,-9,-9,-9,-9,404.72,0.192,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,22,0,0,-999,-9,-9,-9,-9,-9,405.35,0.186,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2016,02,15,23,0,0,-999,-9,-9,-9,-9,-9,405.77,0.148,60,16.864025,-24.867519,10,17,-999.999,0
