Datetime,Value,Flag
2017-01-07 03:54:10.484800,244.09455,0.0
2017-01-07 06:54:10.484800,232.19362,0.0
2017-01-07 09:54:14.372800,216.00388,0.0
2017-01-07 15:54:12.472000,176.22672,0.0
2017-01-07 21:54:14.372800,214.69808,0.0
2017-01-08 00:54:13.422400,223.18437,0.0
2017-01-08 03:54:12.472000,237.54149,0.0
2017-01-08 06:54:11.435200,190.07573,0.0
2017-01-08 09:54:11.435200,262.71521,0.0
2017-01-08 12:54:12.472000,224.19637,0.0
2017-01-08 15:54:11.435200,172.05784,0.0
2017-01-08 18:54:11.435200,196.25431,0.0
2017-01-08 21:54:11.435200,310.77998,0.0
2017-01-09 00:54:15.496000,335.70863,0.0
2017-01-09 03:54:15.496000,240.4231,0.0
2017-01-09 06:54:15.496000,234.95164,0.0
2017-01-09 09:54:14.372800,178.86374,0.0
2017-01-09 12:54:12.472000,183.83458,0.0
2017-01-10 03:54:16.360000,172.08393,0.0
2017-01-13 09:54:15.496000,163.34972,0.0
2017-01-13 12:54:13.422400,210.15712,0.0
2017-01-13 15:54:11.435200,226.20388,0.0
2017-01-13 21:54:14.372800,169.66763,0.0
2017-01-14 00:54:13.422400,193.73807,0.0
2017-01-14 03:54:12.472000,313.89779,0.0
2017-01-14 06:54:11.435200,286.10094,0.0
2017-01-14 09:54:16.360000,303.67769,0.0
2017-01-14 12:54:14.372800,258.6471,0.0
2017-01-14 15:54:13.422400,242.10622,0.0
2017-01-14 18:54:12.472000,352.05645,0.0
2017-01-14 21:54:12.472000,301.51045,0.0
2017-01-15 00:54:11.435200,328.02364,0.0
2017-01-15 03:54:15.409600,347.4406,0.0
2017-01-15 06:54:14.372800,279.90851,0.0
2017-01-15 09:54:14.372800,258.08978,0.0
2017-01-15 12:54:14.372800,300.00801,0.0
2017-01-15 15:54:12.472000,258.88265,0.0
2017-01-15 18:54:16.360000,239.61963,0.0
2017-01-15 21:54:14.372800,253.99666,0.0
2017-01-16 09:54:12.472000,227.53409,0.0
2017-01-16 12:54:14.372800,274.04171,0.0
2017-01-16 21:54:16.360000,137.47172,0.0
2017-01-17 12:54:12.472000,182.24895,0.0
2017-01-17 18:54:14.372800,213.02168,0.0
2017-01-17 21:54:15.409600,227.9994,0.0
2017-01-18 09:54:18.433600,242.56084,0.0
2017-01-19 06:54:13.422400,235.4245,0.0
2017-01-19 21:54:11.435200,216.95853,0.0
2017-01-21 03:54:16.360000,279.27265,0.0
2017-01-21 12:54:18.433600,190.16434,0.0
2017-01-22 12:54:14.372800,242.09682,0.0
2017-01-22 15:54:14.372800,289.11247,0.0
2017-01-22 18:54:14.372800,232.72014,0.0
2017-01-23 06:54:14.372800,170.19975,0.0
2017-01-23 18:54:15.409600,171.87009,0.0
2017-01-24 00:54:14.372800,228.84428,0.0
2017-01-24 03:54:12.472000,258.38781,0.0
2017-01-26 03:54:12.472000,216.71089,0.0
2017-02-13 00:54:14.372800,191.87601,0.0
2017-02-13 03:54:16.360000,263.29716,0.0
2017-02-13 06:54:14.372800,218.18326,0.0
2017-02-13 09:54:16.360000,208.76084,0.0
2017-02-13 12:54:13.422400,200.63764,0.0
2017-02-13 15:54:16.360000,254.51439,0.0
2017-02-13 18:54:14.372800,161.05153,0.0
2017-02-13 21:54:16.360000,214.67501,0.0
2017-02-14 03:54:18.433600,193.93465,0.0
2017-02-14 06:54:11.435200,146.23826,0.0
2017-02-14 09:54:14.372800,205.64617,0.0
2017-02-14 12:54:11.435200,198.85323,0.0
2017-02-14 15:54:10.484800,226.25878,0.0
2017-02-14 18:54:12.472000,143.53821,0.0
2017-02-14 21:54:11.435200,170.43679,0.0
2017-02-15 00:54:10.484800,146.51287,0.0
2017-02-15 03:54:12.472000,163.82883,0.0
2017-02-15 06:54:11.435200,162.42853,0.0
2017-02-15 12:54:11.435200,180.03365,0.0
2017-02-15 15:54:14.372800,138.97825,0.0
2017-02-15 18:54:11.435200,143.75779,0.0
2017-02-15 21:54:14.372800,121.754,0.0
2017-02-16 00:54:11.435200,145.74138,0.0
2017-02-16 12:54:12.472000,180.49404,0.0
2017-02-16 21:54:15.409600,163.44245,0.0
2017-02-17 00:54:12.472000,201.30737,0.0
2017-02-17 03:54:15.409600,239.81293,0.0
2017-02-17 06:54:14.372800,177.15319,0.0
2017-02-17 09:54:16.360000,233.62681,0.0
2017-02-17 12:54:17.396800,188.51107,0.0
2017-02-17 15:54:15.496000,213.81943,0.0
2017-02-17 18:54:17.396800,194.10731,0.0
2017-02-17 21:54:10.484800,209.49107,0.0
2017-02-18 00:54:13.422400,220.45655,0.0
2017-02-18 03:54:11.435200,240.57867,0.0
2017-02-18 06:54:14.372800,296.61493,0.0
2017-02-18 09:54:13.422400,198.67625,0.0
2017-02-18 12:54:12.472000,216.18126,0.0
2017-02-18 15:54:10.484800,190.79478,0.0
2017-02-18 18:54:13.422400,178.6227,0.0
2017-02-19 00:54:14.372800,275.24552,0.0
2017-02-19 03:54:11.435200,165.90811,0.0
2017-02-19 06:54:14.372800,155.40935,0.0
2017-02-19 09:54:11.435200,270.04358,0.0
2017-02-19 12:54:11.435200,192.55037,0.0
2017-02-19 18:48:11.492800,215.90882,0.0
2017-02-19 21:54:12.472000,185.90336,0.0
2017-02-20 00:54:16.360000,180.66417,0.0
2017-02-20 03:54:15.409600,119.72813,0.0
2017-02-20 18:54:16.360000,109.72206,0.0
2017-02-21 00:54:14.372800,171.71092,0.0
2017-02-21 03:54:12.472000,197.51452,0.0
2017-02-21 06:54:11.435200,209.90984,0.0
